Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
LRSWDGXX,bookSection,2018,"Salisbury, Neil; Khvatsky, Jenya","Chapter 13 - Using Smart Algorithms, Machine Learning, and Blockchain Technology to Streamline and Accelerate Dealflow in Climate Finance",Transforming Climate Finance and Green Investment with Blockchains,978-0-12-814447-3,,,https://www.sciencedirect.com/science/article/pii/B9780128144473000136,"A major reason for the chronic climate finance underspend (US$1 trillion per year required, US$360 billion per year spent) is that there is a misalignment between institutional investors looking to invest in climate finance and the fundamental characteristics of the most impactful technologies and projects that will drive the global transition toward a low-carbon economy. Many highly effective activities are well below the investment hurdle of most institutional investors. CleanTek Market has created an on-line marketplace for the global climate finance community. The marketplace provides matchmaking services to participating organizations, whereas a range of Blockchain-based tools and services is being developed that will mobilize climate finance and direct it to where it is required. Tools and services include: deal aggregation, investor syndication, crowdfunding, corporate power purchase agreements (PPAs), and other niche marketplaces. All are designed around our smart algorithms to match organizations together, and Blockchain technology to provide algorithmic authentication, smart contracts, and settlement services.",2018/1/1,2021/10/6 17:14,2021/10/6 17:14,2021/10/6 17:14,179-188,,,,,,,,,,,Academic Press,,en,,,,,ScienceDirect,,DOI: 10.1016/B978-0-12-814447-3.00013-6,,,,,Machine learning; renewable energy; Blockchain; clean technology; cleantech; climate finance; corporate PPAs; deeptech; marketplace; smart contracts,"Marke, Alastair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y8HZK33B,journalArticle,2021,"Felsche, Elizaveta; Ludwig, Ralf",Applying machine learning for drought prediction using data from a large ensemble of climate simulations,Natural Hazards and Earth System Sciences Discussions,,1561-8633,10.5194/nhess-2021-110,https://nhess.copernicus.org/preprints/nhess-2021-110/,"<p><strong class=""journal-contentHeaderColor"">Abstract.</strong> There is strong scientific and social interest to understand the factors leading to extreme events in order to improve the management of risks associated with hazards like droughts. In this study, artificial neural networks are applied to predict the occurrence of a drought in two contrasting European domains, Munich and Lisbon, with a lead time of one month. The approach takes into account a list of 30 atmospheric and soil variables as input parameters from a single-model initial condition large ensemble (CRCM5-LE). The data was produced the context of the ClimEx project by Ouranos with the Canadian Regional Climate Model (CRCM5) driven by 50 members of the Canadian Earth System Model (CanESM2). Drought occurrence was defined using the Standardized Precipitation Index. The best performing machine learning algorithms managed to obtain a correct classification of drought or no drought for a lead time of one month for around 55&ndash;60&thinsp;% of the events of each class for both domains. Explainable AI methods like SHapley Additive exPlanations (SHAP) were applied to gain a better understanding of the trained algorithms. Variables like the North Atlantic Oscillation Index and air pressure one month before the event proved to be of high importance for the prediction. The study showed that seasonality has a high influence on goodness of drought prediction, especially for the Lisbon domain.</p>",2021/4/15,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,20-1月,,,,,,,,,,,,,English,,,,,nhess.copernicus.org,,Publisher: Copernicus GmbH,,/Users/bbochenek/Zotero/storage/ZCUKIYLC/Felsche i Ludwig - 2021 - Applying machine learning for drought prediction u.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6J9QUL3K,journalArticle,2018,"Sachindra, D. A.; Ahmed, K.; Rashid, Md. Mamunur; Shahid, S.; Perera, B. J. C.",Statistical downscaling of precipitation using machine learning techniques,Atmospheric Research,,0169-8095,10.1016/j.atmosres.2018.05.022,https://www.sciencedirect.com/science/article/pii/S0169809517310141,"Statistical models were developed for downscaling reanalysis data to monthly precipitation at 48 observation stations scattered across the Australian State of Victoria belonging to wet, intermediate and dry climate regimes. Downscaling models were calibrated over the period 1950–1991 and validated over the period 1992–2014 for each calendar month, for each station, using 4 machine learning techniques, (1) Genetic Programming (GP), (2) Artificial Neural Networks (ANNs), (3) Support Vector Machine (SVM), and (4) Relevance Vector Machine (RVM). It was found that, irrespective of the climate regime and the machine learning technique, downscaling models tend to better simulate the average (compared to other statistics) and under-estimate the standard deviation and the maximum of the observed precipitation. Also, irrespective of the climate regime and the machine learning technique, at the majority of stations downscaling models showed an over-estimating trend of low to mid percentiles (i.e. below the 50th percentile) of precipitation and under-estimating trend of high percentiles of precipitation (i.e. above the 90th percentile). The over-estimating trend of low to mid percentiles of precipitation was more pronounced at stations located in dryer climate, irrespective of the machine learning technique. Based on the results of this investigation the use of RVM or ANN over SVM or GP for developing downscaling models can be recommended for a study such as flood prediction which involves the consideration of high extremes of precipitation. Also, RVM can be recommended over GP, ANN or SVM in developing downscaling models for a study such as drought analysis which involves the consideration of low extremes of precipitation. Furthermore, it was found that irrespective of the climate regime, the SVM and RVM-based precipitation downscaling models showed the best performance with the Polynomial kernel.",2018/11/1,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,240-258,,,212,,Atmospheric Research,,,,,,,,en,,,,,ScienceDirect,,,,,,,Machine learning; Statistical downscaling; Australia; Droughts; Floods; Precipitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7JP84EA,journalArticle,2020,"Campbell, Amy Marie; Racault, Marie-Fanny; Goult, Stephen; Laurenson, Angus",Cholera Risk: A Machine Learning Approach Applied to Essential Climate Variables,International Journal of Environmental Research and Public Health,,,10.3390/ijerph17249378,https://www.mdpi.com/1660-4601/17/24/9378,"Oceanic and coastal ecosystems have undergone complex environmental changes in recent years, amid a context of climate change. These changes are also reflected in the dynamics of water-borne diseases as some of the causative agents of these illnesses are ubiquitous in the aquatic environment and their survival rates are impacted by changes in climatic conditions. Previous studies have established strong relationships between essential climate variables and the coastal distribution and seasonal dynamics of the bacteria Vibrio cholerae, pathogenic types of which are responsible for human cholera disease. In this study we provide a novel exploration of the potential of a machine learning approach to forecast environmental cholera risk in coastal India, home to more than 200 million inhabitants, utilising atmospheric, terrestrial and oceanic satellite-derived essential climate variables. A Random Forest classifier model is developed, trained and tested on a cholera outbreak dataset over the period 2010&ndash;2018 for districts along coastal India. The random forest classifier model has an Accuracy of 0.99, an F1 Score of 0.942 and a Sensitivity score of 0.895, meaning that 89.5% of outbreaks are correctly identified. Spatio-temporal patterns emerged in terms of the model&rsquo;s performance based on seasons and coastal locations. Further analysis of the specific contribution of each Essential Climate Variable to the model outputs shows that chlorophyll-a concentration, sea surface salinity and land surface temperature are the strongest predictors of the cholera outbreaks in the dataset used. The study reveals promising potential of the use of random forest classifiers and remotely-sensed essential climate variables for the development of environmental cholera-risk applications. Further exploration of the present random forest model and associated essential climate variables is encouraged on cholera surveillance datasets in other coastal areas affected by the disease to determine the model&rsquo;s transferability potential and applicative value for cholera forecasting systems.",1月-20,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,9378,,24,17,,,Cholera Risk,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 24 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/bbochenek/Zotero/storage/UZZF2JJ8/Campbell et al. - 2020 - Cholera Risk A Machine Learning Approach Applied .pdf,,,machine learning; random forest; climate; AI; cholera; coastal environment; essential climate variables; remote sensing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW8GRDFU,journalArticle,2020,"Callaghan, Max W.; Minx, Jan C.; Forster, Piers M.",A topography of climate change research,Nature Climate Change,,1758-6798,10.1038/s41558-019-0684-5,https://www.nature.com/articles/s41558-019-0684-5,"The massive expansion of scientific literature on climate change1 poses challenges for global environmental assessments and our understanding of how these assessments work. Big data and machine learning can help us deal with large collections of scientific text, making the production of assessments more tractable, and giving us better insights about how past assessments have engaged with the literature. We use topic modelling to draw a topic map, or topography, of over 400,000 publications from the Web of Science on climate change. We update current knowledge on the IPCC, showing that compared with the baseline of the literature identified, the social sciences are in fact over-represented in recent assessment reports. Technical, solutions-relevant knowledge—especially in agriculture and engineering—is under-represented. We suggest a variety of other applications of such maps, and our findings have direct implications for addressing growing demands for more solution-oriented climate change assessments that are also more firmly rooted in the social sciences2,3. The perceived lack of social science knowledge in assessment reports does not necessarily imply an IPCC bias, but rather suggests a need for more social science research with a focus on technical topics on climate solutions.",2月-20,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,118-123,,2,10,,Nat. Clim. Chang.,,,,,,,,en,"2020 The Author(s), under exclusive licence to Springer Nature Limited",,,,www.nature.com,,Bandiera_abtest: a Cg_type: Nature Research Journals Number: 2 Primary_atype: Research Publisher: Nature Publishing Group Subject_term: Climate change;Institutions;Policy Subject_term_id: climate-change;institutions;policy,,/Users/bbochenek/Zotero/storage/NE6D824Z/Callaghan et al. - 2020 - A topography of climate change research.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTZAYHQJ,journalArticle,2021,"Voznyy, Oleksandr; Biochemistry, University of Minnesota Duluth Department of Chemistry and",How Can Machine Learning Help Address Climate Change? (2021-02-12),,,,,http://conservancy.umn.edu/handle/11299/220627,"Solving the climate change crisis requires dramatic changesthat can be achieved by policy, technology, or personalbehavior. Significant improvements in the cost of technologicalsolutions for renewable energy are still required to make themeconomically competitive with fossil fuels. This, in turn, requiresmodifications to the device design and materials employed.Parameter space for the discovery of new materials is vast andimpossible to explore with conventional brute-force sampling,neither computationally nor experimentally. Machine learning isa new tool that allows us to learn the empirical rules connectingdisparate experimental observations. Such interpolation allowsus to explore the parameter space more efficiently and evenemploy the inverse design, i.e. predicting new materials withdesired properties. I will highlight how we use machine learning in our group forpredicting and synthesizing new materials for solar cells, Li-ionbatteries, and various catalysts.",2021,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,,,,,,,How Can Machine Learning Help Address Climate Change?,,,,,,,en_US,,,,,conservancy.umn.edu,,Accepted: 2021-06-29T16:29:34Z,,/Users/bbochenek/Zotero/storage/4PCIYNAL/Voznyy i Biochemistry - 2021 - How Can Machine Learning Help Address Climate Chan.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6N9MCKY,journalArticle,2019,"Folberth, C.; Baklanov, A.; Balkovič, J.; Skalský, R.; Khabarov, N.; Obersteiner, M.",Spatio-temporal downscaling of gridded crop model yield estimates based on machine learning,Agricultural and Forest Meteorology,,0168-1923,10.1016/j.agrformet.2018.09.021,https://www.sciencedirect.com/science/article/pii/S0168192318303162,"Global gridded crop models (GGCMs) are essential tools for estimating agricultural crop yields and externalities at large scales, typically at coarse spatial resolutions. Higher resolution estimates are required for robust agricultural assessments at regional and local scales, where the applicability of GGCMs is often limited by low data availability and high computational demand. An approach to bridge this gap is the application of meta-models trained on GGCM output data to covariates of high spatial resolution. In this study, we explore two machine learning approaches – extreme gradient boosting and random forests - to develop meta-models for the prediction of crop model outputs at fine spatial resolutions. Machine learning algorithms are trained on global scale maize simulations of a GGCM and exemplary applied to the extent of Mexico at a finer spatial resolution. Results show very high accuracy with R2>0.96 for predictions of maize yields as well as the hydrologic externalities evapotranspiration and crop available water with also low mean bias in all cases. While limited sets of covariates such as annual climate data alone provide satisfactory results already, a comprehensive set of predictors covering annual, growing season, and monthly climate data is required to obtain high performance in reproducing climate-driven inter-annual crop yield variability. The findings presented herein provide a first proof of concept that machine learning methods are highly suitable for building crop meta-models for spatio-temporal downscaling and indicate potential for further developments towards scalable crop model emulators.",2019/1/15,2021/10/6 17:15,2021/10/6 17:15,2021/10/6 17:15,15-1月,,,264,,Agricultural and Forest Meteorology,,,,,,,,en,,,,,ScienceDirect,,,,/Users/bbochenek/Zotero/storage/XYU8AD84/Folberth et al. - 2019 - Spatio-temporal downscaling of gridded crop model .pdf,,,Random forests; Agricultural externalities; Climate features; Extreme gradient boosting; Maize yield; Meta-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6S4L4YKZ,journalArticle,2021,"Rizkyana, Rizkyana; Lulu, Yohana Dewi",Investigating the Effect of Climate on National Rice Production using Machine Learning,International ABEC,,2798-4664,,https://abecindonesia.org/iabec/index.php/iabec/article/view/30,"This paper examines the influence of climate on national rice productivity using K-Mean Clustering through the Fact Constellation scheme. The research was conducted to see the effect of climate on national rice productivity, especially on the island of Sumatra. For the clustering, the popular machinelearning tool K-Nime was used whose visualization feature was principally useful to determine the patterns, dependencies, and relationships of rice yield on different climate and soil factors of rice production. Research shows that several climateComponents such as temperature, humidity and solar radiation have a very strong influence on national rice productivity.",2021/8/25,2021/10/6 17:22,2021/10/6 17:22,2021/10/6 17:22,20-25,,,,,,,,,,,,,en,Copyright (c) 2021 International ABEC,,,,abecindonesia.org,,,,/Users/bbochenek/Zotero/storage/ABRXIWPK/Rizkyana i Lulu - 2021 - Investigating the Effect of Climate on National Ri.pdf,,,National Rice Productivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6N2GL2YC,conferencePaper,2021,"Jia, Bingyan; Hou, Danlin; Wang, Liangzhu (Leon); Hassan, Ibrahim Galal",Estimation of Room-Level Cooling Energy in Hot/Arid Climate by Machine Learning-Based Approaches,,,,10.1115/VVS2021-65272,https://asmedigitalcollection.asme.org/VVS/proceedings/VVS2021/84782/V001T06A002/1112192,"Building energy models (BEM) are developed for understanding a building’s energy performance. A meta-model of the whole building energy analysis is often used for the BEM calibration and energy prediction. The literature review shows that studies with a focus on the development of room-level meta-models are missing. This study aims to address this research gap through a case study of a residential building with 138 apartments in Doha, Qatar. Five parameters, including cooling setpoint, number of occupants, lighting power density, equipment power density, and interior solar reflectance, are selected as input parameters to create ninety-six different scenarios. Three machine-learning models are used as meta-models to generalize the relationship between cooling energy and the model parameters, including Multiple Linear Regression, Support Vector Regression, and Artificial Neural Networks. The three meta-models’ prediction accuracies are evaluated by the Normalized Mean Bias Error (NMBE), Coefficient of Variation of the Root Mean Squared Error CV (RMSE), and R square (R2). The results show that the ANN model performs best. A new generic BEM is then established to validate the meta-model. The results indicate that the proposed meta-model is accurate and efficient in predicting the cooling energy in summer and transitional months for a building with a similar floor configuration.",2021/6/25,2021/10/6 17:22,2021/10/6 17:22,2021/10/6 17:22,,,,,,,,,,,,American Society of Mechanical Engineers Digital Collection,,en,,,,,asmedigitalcollection.asme.org,,,,/Users/bbochenek/Zotero/storage/IH8VSN6I/Jia et al. - 2021 - Estimation of Room-Level Cooling Energy in HotAri.pdf; /Users/bbochenek/Zotero/storage/6AKBZHJS/1112192.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASME 2021 Verification and Validation Symposium,,,,,,,,,,,,,,,
MMTBAXFL,journalArticle,2021,"Silva, Cecilia Cordeiro da; Lima, Clarisse Lins de; Silva, Ana Clara Gomes da; Moreno, Giselle Machado Magalhães; Musah, Anwar; Aldosery, Aisha; Dutra, Livia; Ambrizzi, Tercio; Borges, Iuri Valério Graciano; Tunali, Merve; Basibuyuk, Selma; Yenigün, Orhan; Jones, Kate; Campos, Luiza; Massoni, Tiago Lima; Filho, Abel Guilhermino da Silva; Kostkova, Patty; Santos, Wellington Pinheiro dos","Forecasting Dengue, Chikungunya and Zika cases in Recife, Brazil: a spatio-temporal approach based on climate conditions, health notifications and machine learning","Research, Society and Development",,2525-3409,10.33448/rsd-v10i12.20804,https://rsdjournal.org/index.php/rsd/article/view/20804,"Dengue has become a challenge for many countries. Arboviruses transmitted by Aedes aegypti spread rapidly over the last decades. The emergence chikungunya fever and zika in South America poses new challenges to vector monitoring and control. This situation got worse from 2015 and 2016, with the rapid spread of chikungunya, causing fever and muscle weakness, and Zika virus, related to cases of microcephaly in newborns and the occurrence of Guillain-Barret syndrome, an autoimmune disease that affects the nervous system. The objective of this work was to construct a tool to forecast the distribution of arboviruses transmitted by the mosquito Aedes aegypti by implementing dengue, zika and chikungunya transmission predictors based on machine learning, focused on multilayer perceptrons neural networks, support vector machines and linear regression models. As a case study, we investigated forecasting models to predict the spatio-temporal distribution of cases from primary health notification data and climate variables (wind velocity, temperature and pluviometry) from Recife, Brazil, from 2013 to 2016, including 2015’s outbreak. The use of spatio-temporal analysis over multilayer perceptrons and support vector machines results proved to be very effective in predicting the distribution of arbovirus cases. The models indicate that the southern and western regions of Recife were very susceptible to outbreaks in the period under investigation. The proposed approach could be useful to support health managers and epidemiologists to prevent outbreaks of arboviruses transmitted by Aedes aegypti and promote public policies for health promotion and sanitation.",2021/9/26,2021/10/6 17:22,2021/10/6 17:22,2021/10/6 17:22,e452101220804-e452101220804,,12,10,,,"Forecasting Dengue, Chikungunya and Zika cases in Recife, Brazil",,,,,,,en,Copyright (c) 2021 Cecilia Cordeiro da Silva; Clarisse Lins de Lima; Ana Clara Gomes da Silva; Giselle Machado Magalhães Moreno; Anwar Musah; Aisha Aldosery; Livia Dutra; Tercio Ambrizzi; Iuri Valério Graciano Borges; Merve Tunali; Selma Basibuyuk; Orhan Yenigün; Kate Jones; Luiza Campos; Tiago Lima Massoni; Abel Guilhermino da Silva Filho; Patty Kostkova; Wellington Pinheiro dos Santos,,,,rsdjournal.org,,Number: 12,,"/Users/bbochenek/Zotero/storage/ZTG8LESR/Silva et al. - 2021 - Forecasting Dengue, Chikungunya and Zika cases in .pdf",,,Arboviruses prediction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WYWKSRYH,journalArticle,2019,"Lamb, William F.; Creutzig, Felix; Callaghan, Max W.; Minx, Jan C.",Learning about urban climate solutions from case studies,Nature Climate Change,,1758-6798,10.1038/s41558-019-0440-x,https://www.nature.com/articles/s41558-019-0440-x,"Climate mitigation research puts increasing emphasis on cities, but much more could be learned from urban case studies. The overall size, geographic scope and topic content of cases remains unknown, resulting in few attempts to synthesise the bottom-up evidence. Here, we use scientometric and machine-learning methods to produce a comprehensive map of the literature. Our database of approximately 4,000 case studies provides a wealth of evidence to search, compare and review. We find that cities in world regions with the highest future mitigation relevance are systematically underrepresented. A map of the evidence allows case studies to be matched with urban typologies in new and more ambitious forms of synthesis, bringing together traditionally separate strands of qualitative and quantitative urban research.",4月-19,2021/10/6 17:22,2021/10/6 17:22,2021/10/6 17:22,279-287,,4,9,,Nat. Clim. Chang.,,,,,,,,en,2019 Springer Nature Limited,,,,www.nature.com,,Bandiera_abtest: a Cg_type: Nature Research Journals Number: 4 Primary_atype: Reviews Publisher: Nature Publishing Group Subject_term: Climate-change mitigation;Climate-change policy;Sustainability Subject_term_id: climate-change-mitigation;climate-change-policy;sustainability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VWPTETJ9,thesis,2021,"Haggag, May",Enhancing urban centre resilience under climate-induced disasters using data analytics and machine learning techniques,,,,,https://macsphere.mcmaster.ca/handle/11375/26912,"According to the Centre for Research on the Epidemiology of Disasters, the global average number of CID has tripled in less than four decades (from approximately 1,300 Climate-Induced Disasters (CID) between 1975 and 1984 to around 3,900 between 2005 and 2014). In addition, around 1 million deaths and $1.7 trillion damage costs were attributed to CID since 2000, with around $210 billion incurred only in 2020. Consequently, the World Economic Forum identified extreme weather as the top ranked global risk in terms of likelihood and among the top five risks in terms of impact in the last 4 years. These risks are not expected to diminish as: i) the number of CID is anticipated to double during the next 13 years; ii) the annual fatalities due to CID are expected to increase by 250,000 deaths in the next decade; and iii) the annual CID damage costs are expected to increase by around 20% in 2040 compared to those realized in 2020. Given the anticipated increase in CID frequency, the intensification of CID impacts, the rapid growth in the world’s population, and the fact that two thirds of such population will be officially living in urban areas by 2050, it has recently become extremely crucial to enhance both community and city resilience under CID. Resilience, in that context, refers to the ability of a system to bounce back, recover or adapt in the face of adverse events. This is considered a very farfetched goal given both the extreme unpredictability of the frequency and impacts of CID and the complex behavior of cities that stems from the interconnectivity of their comprising infrastructure systems. With the emergence of data-driven machine learning which assumes that models can be trained using historical data and accordingly, can efficiently learn to predict different complex features, developing robust models that can predict the frequency and impacts of CID became more conceivable. Through employing data analytics and machine learning techniques, this work aims at enhancing city resilience by predicting both the occurrence and expected impacts of climate-induced disasters on urban areas. The first part of this dissertation presents a critical review of the research work pertaining to resilience of critical infrastructure systems. Meta-research is employed through topic modelling, to quantitatively uncover related latent topics in the field. The second part aims at predicting the occurrence of CID by developing a framework that links different climate change indices to historical disaster records. In the third part of this work, a framework is developed for predicting the performance of critical infrastructure systems under CID. Finally, the aim of the fourth part of this dissertation is to develop a systematic data-driven framework for the prediction of CID property damages. This work is expected to aid stakeholders in developing spatio-temporal preparedness plans under CID, which can facilitate mitigating the adverse impacts of CID on infrastructure systems and improve their resilience.",2021/9/29,2021/10/6 17:28,2021/10/6 17:28,2021/10/6 17:28,,,,,,,,,,,,,,en_US,,Thesis,,,macsphere.mcmaster.ca,,Accepted: 2021-09-29T15:09:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDYEAWUZ,journalArticle,2018,"Scher, S.",Toward Data-Driven Weather and Climate Forecasting: Approximating a Simple General Circulation Model With Deep Learning,Geophysical Research Letters,,1944-8007,10.1029/2018GL080704,https://onlinelibrary.wiley.com/doi/abs/10.1029/2018GL080704,"It is shown that it is possible to emulate the dynamics of a simple general circulation model with a deep neural network. After being trained on the model, the network can predict the complete model state several time steps ahead—which conceptually is making weather forecasts in the model world. Additionally, after being initialized with an arbitrary model state, the network can through repeatedly feeding back its predictions into its inputs create a climate run, which has similar climate statistics to the climate of the general circulation model. This network climate run shows no long-term drift, even though no conservation properties were explicitly designed into the network.",2018,2021/10/6 17:29,2021/10/6 17:29,2021/10/6 17:29,"12,616-12,622",,22,45,,,Toward Data-Driven Weather and Climate Forecasting,,,,,,,en,,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1029/2018GL080704,,/Users/bbochenek/Zotero/storage/ZPYX5V36/Scher - 2018 - Toward Data-Driven Weather and Climate Forecasting.pdf,,,machine learning; neural networks; deep learning; weather prediction; climate models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBKANQMY,journalArticle,2021,"Scoville, Caleb; Chapman, Melissa; Amironesei, Razvan; Boettiger, Carl",Algorithmic conservation in a changing climate,Current Opinion in Environmental Sustainability,,1877-3435,10.1016/j.cosust.2021.01.009,https://www.sciencedirect.com/science/article/pii/S1877343521000191,"Climate change and the adoption of artificial intelligence (AI) technologies are simultaneously reshaping environmental conservation. This article reviews the intersection of these two trends. First, we review how AI has become integrated into existing climate knowledge infrastructures and decision-making systems. Second, we review how AI is reshaping decision-making processes in the face of climate change, focusing on the governance of changing biological systems. AI is transforming data collection and classification, conservation decision-making, and rule enforcement. A crucial theme is the changing temporality of environmental governance. We emphasize automated data collection and classification, dynamic optimization and predictive enforcement. Third, we turn to emergent problems in the ethics and politics of algorithmic conservation. AI’s increasingly prevalent role in conservation has the potential to introduce ethical dilemmas, redistribute power among stakeholders, and enable the emergence of new objects of knowledge and political struggles.",2021/8/1,2021/10/6 17:29,2021/10/6 17:29,2021/10/6 17:29,30-35,,,51,,Current Opinion in Environmental Sustainability,,,,,,,,en,,,,,ScienceDirect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCQTBFPL,webpage,2021,"Bretherton, Christopher S.; Henn, Brian; Kwa, Anna; Brenowitz, Noah D.; Watt-Meyer, Oliver; McGibbon, Jeremy; Perkins, W. Andre; Clark, Spencer K.; Harris, Lucas",Correcting coarse-grid weather and climate models by machine learning from global storm-resolving simulations,Earth and Space Science Open Archive,,,,http://www.essoar.org/doi/10.1002/essoar.10507879.1,"Global atmospheric `storm-resolving' models with horizontal grid spacing of less than 5~km resolve deep cumulus convection and flow in complex terrain. They promise to be reference models that could be used to improve computationally affordable coarse-grid global climate models across a range of climates, reducing uncertainties in regional precipitation and temperature trends. Here, machine learning of nudging tendencies as functions of column state is used to correct the physical parameterization tendencies of temperature, humidity, and optionally winds, in a real-geography coarse-grid model (FV3GFS with a 200~km grid) to be closer to those of a 40-day reference simulation using X-SHiELD, a modified version of FV3GFS with a 3~km grid. Both simulations specify the same historical sea-surface temperature fields. This methodology builds on a prior study using a global observational analysis as the reference. The coarse-grid model without machine learning corrections has too little cloud, causing too much daytime heating of land surfaces that creates excessive surface latent heat flux and rainfall. This bias is avoided by learning downwelling radiative flux from the fine-grid model. The best configuration uses learned nudging tendencies for temperature and humidity but not winds. Neural nets slightly outperform random forests. Forecasts of 850 hPa temperature gain 18 hours of skill at 3--7 day leads and time-mean precipitation patterns are improved 30\% by applying the ML correction. Adding machine-learned wind tendencies improves 500 hPa height skill for the first five days of forecasts but degrades time-mean upper tropospheric temperature and zonal wind patterns thereafter.",2021/9/2,2021/10/6 17:29,2021/10/6 17:29,2021/10/6 17:29,,,,,,,,,,,,,,EN,Creative Commons Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),preprint,,,,,Archive Location: world Publisher: Earth and Space Science Open Archive Section: Atmospheric Sciences DOI: 10.1002/essoar.10507879.1,,/Users/bbochenek/Zotero/storage/7ND99A99/essoar.10507879.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZGK3GJJ3,journalArticle,2020,"Konapala, Goutam; Mishra, Ashok",Quantifying Climate and Catchment Control on Hydrological Drought in the Continental United States,Water Resources Research,,1944-7973,10.1029/2018WR024620,https://onlinelibrary.wiley.com/doi/abs/10.1029/2018WR024620,"The evolution of hydrological drought events is a result of complex (nonlinear) interactions between climate and catchment processes. To investigate such nonlinear relationship, we integrated a machine learning modeling framework based on the random forest (RF) algorithms with an interpretation framework to quantify the role of climate and catchment controls on hydrological drought. More particularly, our framework interprets a built RF machine-learning model to identify dominant variables and visualize their functional dependence and interaction effects on hydrological drought characteristics utilizing concepts of minimal depth, interactive depth, and partial dependence. We test our proposed modeling framework based on a set of 652 continental United States catchments with minimal human interference for a period of 1979–2010. Application of this framework indicated presence of three distinct drought regimes, which includes, Regime 1: droughts with longer duration, less frequent and lesser intensity; Regime 2: droughts with moderate duration, moderate frequency, and moderate intensity; and Regime 3: droughts with shorter duration, more frequent, and more intense. RF algorithm was able to accurately model the drought characteristics (intensity, duration, and number of events) for all the three drought regimes as a function of selected variables. It was observed that the type of dominant variables as well as their nonlinear functional relationship with hydrological droughts characteristics can vary between three selected regimes. Our interpretation framework indicated that catchment characteristics have a significant role in controlling the hydrologic drought for catchments (regime 1), whereas both climate and catchment characteristics control hydrological drought in regimes 2 and 3.",2020,2021/10/6 17:30,2021/10/6 17:30,2021/10/6 17:30,e2018WR024620,,1,56,,,,,,,,,,en,,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1029/2018WR024620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
