Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
ELIVN3T8,journalArticle,2021,"Jardines, Aniel; Soler, Manuel; García-Heras, Javier",Estimating entry counts and ATFM regulations during adverse weather conditions using machine learning,Journal of Air Transport Management,,0969-6997,10.1016/j.jairtraman.2021.102109,https://www.sciencedirect.com/science/article/pii/S0969699721000922,"In recent years, convective weather has been the cause of significant delays in the European airspace. With climate experts anticipating the frequency and intensity of convective weather to increase in the future, it is necessary to find solutions that mitigate the impact of convective weather events on the airspace system. Analysis of historical air traffic and weather data will provide valuable insight on how to deal with disruptive convective events in the future. We propose a methodology for processing and integrating historic traffic and weather data to enable the use of machine learning algorithms to predict network performance during adverse weather. In this paper we develop regression and classification supervised learning algorithms to predict airspace performance characteristics such as entry count, number of flights impacted by weather regulations, and if a weather regulation is active. Examples using data from the Maastricht Upper Area Control Centre are presented with varying levels of predictive performance by the machine learning algorithms. Data sources include Demand Data Repository from EUROCONTROL and the Rapid Developing Thunderstorm product from EUMETSAT.",2021/8/1,2021/12/3 13:26,2021/12/3 13:26,2021/12/3 13:26,102109,,,95,,Journal of Air Transport Management,,,,,,,,en,,,,,ScienceDirect,,,,,,,Air traffic flow management; ATM data; Data science; Machine learning; Thunderstorms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XM4RBUC6,journalArticle,2021,"Dewitte, Steven; Cornelis, Jan P.; Müller, Richard; Munteanu, Adrian","Artificial Intelligence Revolutionises Weather Forecast, Climate Monitoring and Decadal Prediction",Remote Sensing,,,10.3390/rs13163209,https://www.mdpi.com/2072-4292/13/16/3209,"Artificial Intelligence (AI) is an explosively growing field of computer technology, which is expected to transform many aspects of our society in a profound way. AI techniques are used to analyse large amounts of unstructured and heterogeneous data and discover and exploit complex and intricate relations among these data, without recourse to an explicit analytical treatment of those relations. These AI techniques are unavoidable to make sense of the rapidly increasing data deluge and to respond to the challenging new demands in Weather Forecast (WF), Climate Monitoring (CM) and Decadal Prediction (DP). The use of AI techniques can lead simultaneously to: (1) a reduction of human development effort, (2) a more efficient use of computing resources and (3) an increased forecast quality. To realise this potential, a new generation of scientists combining atmospheric science domain knowledge and state-of-the-art AI skills needs to be trained. AI should become a cornerstone of future weather and climate observation and modelling systems.",1月-21,2021/12/3 13:26,2021/12/3 13:26,2021/12/3 13:26,3209,,16,13,,,,,,,,,,en,http://creativecommons.org/licenses/by/3.0/,,,,www.mdpi.com,,Number: 16 Publisher: Multidisciplinary Digital Publishing Institute,,/Users/bbochenek/Zotero/storage/EQPDD2U3/Dewitte et al. - 2021 - Artificial Intelligence Revolutionises Weather For.pdf,,,Artificial Intelligence; climate monitoring and prediction; nowcasting; observations; warnings; weather forecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W57XMEW6,webpage,2019,"Han, Hyangsun; Lee, Sungjae; Kim, Hyun-cheol",Sea ice concentration in Arctic summer estimated from AMSR2 and NWP data based on machine learning approaches,,,,,http://repository.kopri.re.kr/handle/201206/12470,"Arctic sea ice concentration (SIC) is a primary information for the prediction of climate change and the development of sea route in polar oceans. Passive microwave (PM) sensors such as Advanced Microwave Scanning Radiometer-2 (AMSR2) have observed microwave radiation properties of sea ice and open water and provided the SIC by using various algorithms since the 1970s. However, the SIC retrieval algorithms adopted for the PM observations show low accuracy in the Arctic summer. This is because the algorithms only use the PM observation data that could not reflect the unique microwave radiation characteristics of sea ice and open water in summer due to the effects of atmospheric water contents and ice surface melting by high temperature. In this study, SIC estimation models for the Arctic summer considering the atmospheric effects on the PM observations were developed by using the AMSR2 brightness temperatures, numerical weather prediction (NWP) data from the European Centre for Medium-Range Weather Forecasts (ECMWF) ERA-Interim reanalysis and Korea Multi-Purpose Satellite-5 (KOMPSAT-5) synthetic aperture radar (SAR) images. Four machine learning approaches―Decision Tree (DT), Random Forest (RF), Multi Layer Perceptron (MLP), and Convolution Neural Network (CNN)― were adopted for the development of the SIC estimation models. A total of 339 KOMPSAT-5 Enhanced Wide-swath SAR images in HH-polarization were acquired in the Pacific Arctic Ocean (East Siberian Sea, Chukchi Sea and Beaufort Sea) during the summer (July to September) from 2015 to 2017. We discriminated sea ice from open water in the KOMPSAT-5 SAR images and computed 42,480 values (samples) of SIC within 10 km × 10 km window. Eighty percent of the KOMPSAT-5 SIC values were used as training dataset for the SIC estimation models and the remaining values were used as test dataset. The brightness temperatures measured at each channel of AMSR2 and their combinations and the atmospheric parameters (atmospheric water vapor, wind speed, sea level pressure, 2-m temperature, and 925 hPa-temperature) predicted by the ERA-Interim reanalysis were used as input variables for the SIC estimation. The SICs estimated from the machine learning approaches showed the value of bias less than 1% and the value of root mean square error (RMSE) less than 9% compared to the KOMPSAT-5 SAR SIC values. The values of bias and RMSE from the machine learning models are much smaller than those from the existing SIC retrieval algorithms for the AMSR2 such as Bootstrap algorithm (bias of 8.8% and RMSE of 21.7%) and ARTIST Sea Ice algorithm (bias of 6.7% and RMSE of 20.3%).",2019,2021/12/3 13:26,2021/12/3 13:26,2021/12/3 13:26,,,,,,,,,,,,,,en,,Proceeding,,,,,Accepted: 2021-08-09T04:17:43Z Journal Abbreviation: AMSR2와 수치기상예측 자료의 기계학습 기반 여름철 북극해 해빙농도 추정,,/Users/bbochenek/Zotero/storage/UH33NCRV/Han et al. - 2019 - Sea ice concentration in Arctic summer estimated f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39YD8FHV,journalArticle,2019,"Mehrkanoon, Siamak",Deep shared representation learning for weather elements forecasting,Knowledge-Based Systems,,0950-7051,10.1016/j.knosys.2019.05.009,https://www.sciencedirect.com/science/article/pii/S0950705119302151,"The accuracy and reliability of weather forecasting are of importance for many economic, business and management activities. This paper introduces novel data-driven predictive models based on deep convolutional neural networks (CNN) architecture for temperature and wind speed prediction in weather data. In particular, the proposed deep learning framework employs different upgrading versions of the convolutional neural networks i.e. 1d-, 2d- and 3d-CNN. The introduced models exploit the spatio-temporal multivariate weather data for learning shared representations using historical data and forecasting weather elements for a number of user defined weather stations simultaneously in an end-to-end fashion. The embedded feature learning component of the models as well as coupling the learned features of different input layers have shown to have a significant impact on the prediction task. The proposed models show promising results compared to the classical neural networks architecture used for modeling nonlinear systems. Two experimental setups have been considered based on a dataset collected from the Weather Underground website at six stations located in Netherlands and Belgium as well as a larger dataset with higher temporal resolution from the National Climatic Data Center (NCDC) at five stations located in Denmark. First, we focus on simultaneously predicting the temperature of two main stations of Amsterdam and Brussels for 1–10 days ahead. The second experiment concerns wind speed prediction at three weather stations located in Denmark for 6 and 12 h ahead. The obtained numerical results show that learning new shared representations of the weather data by means of convolutional operations improves the prediction performance.",2019/9/1,2021/12/3 13:26,2021/12/3 13:26,2021/12/3 13:26,120-128,,,179,,Knowledge-Based Systems,,,,,,,,en,,,,,ScienceDirect,,,,,,,Convolutional neural networks; Deep learning; Dimensionality reduction; Representation learning; Weather forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z9HKALFV,journalArticle,2019,"Cornejo-Bueno, L.; Casanova-Mateo, C.; Sanz-Justo, J.; Salcedo-Sanz, S.",Machine learning regressors for solar radiation estimation from satellite data,Solar Energy,,0038-092X,10.1016/j.solener.2019.03.079,https://www.sciencedirect.com/science/article/pii/S0038092X19303068,"In this paper we evaluate the performance of several Machine Learning regression techniques in a problem of global solar radiation estimation from geostationary satellite data. Different types of neural networks, Support Vector Regression and Gaussian Processes have been selected as regression techniques to be evaluated, due to their good performance in similar problems in the past. The study area is located in the surroundings of the radiometric station of Toledo, Spain. In order to train the regression techniques considered, one complete year of hourly global solar radiation data is used as the target of the experiments, and different input variables are considered: a cloud index, a clear-sky solar radiation model and several reflectivity values from Meteosat visible images. To assess the results obtained by the Machine Learning algorithms, we have selected as a reference three different physical-based methods, a model based on the Heliosat-2 method (Heliosat-2), the Copernicus Atmosphere Monitoring Service (CAMS) and the SolarGIS model (Soevaluate the performance of Machine Learning regressors when the physical models are included as input variables, in a class of post-processing of these physical approaches. The results obtained show the capacity of Machine Learning regressors to obtain reliable global solar radiation estimation by using satellite measurements.",2019/5/1,2021/12/3 13:26,2021/12/3 13:26,2021/12/3 13:26,768-775,,,183,,Solar Energy,,,,,,,,en,,,,,ScienceDirect,,,,,,,Machine Learning techniques; Physical models; Satellite data; Solar radiation estimation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7P66X3Y,conferencePaper,2020,"Saad, Basma; Hannani, Asmaa El; Errattahi, Rahhal; Aqqal, Abdelhak",Assessing the Impact of Weather Forecast Models Combination on the AMS Solar Energy Prediction,2020 Fourth International Conference On Intelligent Computing in Data Sciences (ICDS),,,10.1109/ICDS50568.2020.9268767,,"Nowadays, using variable energy resources, particularly renewable but intermittent energy resources such as solar and wind power, have caused an irregular electricity generation which presents technical and financial challenges in the power storage, use and sale. Therefore, solar power forecasting is attracting more and more attention from both industry and academia. It becomes highly relevant in providing the ability to accurately predict power fluctuations of solar energy resources in the power grid in order to maintain a balance between daily supply and demand and to offer an efficient/low-cost storage of energy. For this aim, the American Meteorological Society (AMS) organized a kaggle competition to find the best machine learning and statistical techniques used for solar power forecasting based on weather input data. In this work we focused on the influence of Numerical Weather Prediction (NWP) models on solar power forecast, for this reason six NWP models combinations were examined within seven regressors to ultimately get $2.01\mathrmE +6\mathrmJ/ \mathrmm^2$ as MAE score in Kaggle leaderboard.",10月-20,2021/12/3 13:26,2021/12/3 13:26,,5-1月,,,,,,,,,,,,,,,,,,IEEE Xplore,,,,,,,Artificial Neural Network; Data models; Forecasting; GEFS models; Long term forecasting; Machine learning algorithms; NWP Models; Predictive models; Regression tree analysis; Solar energy; Solar Power Forecasting; Weather forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 Fourth International Conference On Intelligent Computing in Data Sciences (ICDS),,,,,,,,,,,,,,,
K7TSFMTC,conferencePaper,2018,"Bari, Driss",Visibility Prediction Based on Kilometric NWP Model Outputs Using Machine-Learning Regression,2018 IEEE 14th International Conference on e-Science (e-Science),,,10.1109/eScience.2018.00048,,"Low visibility conditions have a strong impact on air and road traffics and their prediction is still a challenge for meteorologists, particularly its spatial coverage. In this study, an estimated visibility product over the north of Morocco, from the operational NWP model AROME outputs using the state-of-the art of Machine-learning regression, has been developed. The performance of the developed model has been assessed, over the continental part only, based on real data collected at 37 synoptic stations over 2 years. Results analysis points out that the developed model for estimating visibility has shown a strong ability to differentiate between visibilities occurring during daytime and nighttime. However, the KDD-developed model have shown low performance of generality across time. The performance evaluation indicates a bias of -9m, a mean absolute error of 1349m with 0.87 correlation and a root mean-square error of 2150m.",10月-18,2021/12/3 13:27,2021/12/3 13:27,,278-278,,,,,,,,,,,,,,,,,,IEEE Xplore,,,,/Users/bbochenek/Zotero/storage/S7VV7BQD/Bari - 2018 - Visibility Prediction Based on Kilometric NWP Mode.pdf,,,Airports; AROME; Atmospheric modeling; Correlation; Data mining; Data models; Machine learning; Machine Learning; Meteorology; NWP model; Visibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 IEEE 14th International Conference on e-Science (e-Science),,,,,,,,,,,,,,,
3UT4FIEG,conferencePaper,2019,"Lin, Hong; Hua, Yunzi; Ma, Leiming; Chen, Lei",Application of ConvLSTM Network in Numerical Temperature Prediction Interpretation,Proceedings of the 2019 11th International Conference on Machine Learning and Computing,978-1-4503-6600-7,,10.1145/3318299.3318381,https://doi.org/10.1145/3318299.3318381,"The application research of machine learning methods has attracted attention in the meteorological field. In this paper, we establish a spatiotemporal temperature deviation prediction model (PredTemp) based on convolution and long short-term memory network (ConvLSTM). The model is trained with numerical weatherprediction (NWP), and the prediction results are used to correct the temperature prediction in NWP. Exploring the influence of the weather elements added to the model on the prediction results is also the focus of this paper. Two datasets are constructed for this purpose: the temperature forecast deviationdataset (dataset1) is constructed by using the temperature forecastsand the analysis field in NWP, a precipitation forecast dataset (dataset2) was constructed using the precipitation forecasts in NWP. The experimental results show that the model is effective. Using dataset1 as dataset for training, the accuracy rate of temperaturecorrected by PredTempwas increased by 3%compared to NWP; using dataset1 and dataset2 as dataset for training, the accuracy rate of temperature corrected by PredTemp was increased by 4%. The addition of precipitation elements has played a positive role in improving the accuracy of the model prediction.",2019/2/22,2021/12/3 13:28,2021/12/3 13:28,2021/12/3,109–113,,,,,,,ICMLC '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,,,,convolutional neural network; long short-term memory; Numerical prediction interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3FY6YG8W,journalArticle,2021,"McNicholas, Callie; Mass, Clifford F.","Bias Correction, Anonymization, and Analysis of Smartphone Pressure Observations Using Machine Learning and Multiresolution Kriging",Weather and Forecasting,,"1520-0434, 0882-8156",10.1175/WAF-D-20-0222.1,https://journals.ametsoc.org/view/journals/wefo/36/5/WAF-D-20-0222.1.xml,"Abstract With over a billion smartphones capable of measuring atmospheric pressure, a global mesoscale surface pressure network based on smartphone pressure sensors may be possible if key technical issues are solved, including collection technology, privacy, and bias correction. To overcome these challenges, a novel framework was developed for the anonymization and bias correction of smartphone pressure observations (SPOs) and was applied to billions of SPOs from the Weather Company (IBM). Bias correction using machine learning reduced the errors of anonymous (ANON) SPOs and uniquely identifiable (UID) SPOs by 43% and 57%, respectively. Applying multiresolution kriging, gridded analyses of bias-corrected smartphone pressure observations were made for an entire year (2018), using both anonymized (ANON) and nonanonymized (UID) observations. Pressure analyses were also generated using conventional Meteorological Assimilation Data Ingest System (MADIS) surface pressure networks. Relative to MADIS analyses, ANON and UID smartphone analyses reduced domain-average pressure errors by 21% and 31%, respectively. The performance of smartphone and MADIS pressure analyses was evaluated for two high-impact weather events: the landfall of Hurricane Michael and a long-lived mesoscale convective system. For these two events, both anonymized and nonanonymized smartphone pressure analyses better captured the spatial structure and temporal evolution of mesoscale pressure features than the MADIS analyses.",2021/10/1,2021/12/3 13:28,2021/12/3 13:28,2021/12/3 13:28,1867-1889,,5,36,,,,,,,,,,EN,,,,,journals.ametsoc.org,,Publisher: American Meteorological Society Section: Weather and Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XX9896PP,journalArticle,2020,"Scher, Sebastian",Artificial intelligence in weather and climate prediction : Learning atmospheric dynamics,,,,,http://urn.kb.se/resolve?urn=urn:nbn:se:su:diva-180877,"Weather and climate prediction is dominated by high dimensionality, interactions on many different spatial and temporal scales and chaotic dynamics. This makes many problems in the field quite complex ones, and also state-of-the-art numerical models are - despite their immense computational costs - not sufficient for many applications. Therefore, it is appealing to use emerging new technologies such as artificial intelligence to tackle these problems. We show that it is possible to use deep neural networks to emulate the full dynamics of a strongly simplified general circulation model, providing both good forecasts of the model state several days ahead as well as stable long-term climate timeseries. This method partly also works on more complex and realistic models, but only for forecasting the model's weather several days ahead, not for creating climate runs. It is sufficient to use 50-100 years of data for training the networks. The same neural network method can be combined with singular value decomposition from numerical ensemble weather forecasting in order to generate probabilistic ensemble forecasts with the neural networks. On a more fundamental level, we show that in a simple dynamical systems setting there seem to be limitations in the ability of feed-forward neural networks to generalize to new regions of the system. This is caused by different parts of the network learning to model different parts of the system. Contradictory, for another simple dynamical system this is shown not to be an issue, raising doubts on the usefulness of results from simple models in the context of more complex ones. Additionally, we show that neural networks are to some extent able to “learn” the influence of slowly changing external forcings on the dynamics of the system, but only given broad enough forcing regimes. Finally, we present a method to complement operational weather forecasts. Given the initial fields and the error of past weather forecasts, a neural network is used to predict the uncertainty in new forecasts, given only the initial field of the new forecast.",2020,2021/12/3 13:28,2021/12/3 13:28,2021/12/3 13:28,,,,,,,Artificial intelligence in weather and climate prediction,,,,,,,eng,,,,,www.diva-portal.org,,"Publisher: Department of Meteorology, Stockholm University",,/Users/bbochenek/Zotero/storage/2VMXXS3H/Scher - 2020 - Artificial intelligence in weather and climate pre.pdf; /Users/bbochenek/Zotero/storage/VPGSMJID/record.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34WNJVLH,journalArticle,2020,"La, Tran Vu; Messager, Christophe; Sahl, Rémi; Honnorat, Marc",Artificial Intelligence for Improvement of Convective System Tracking and Its Surface Effect Prediction,,,,,https://ui.adsabs.harvard.edu/abs/2020EGUGA..2217825L,"Thanks to the geostationary meteorological satellites of METEOSAT (Europe), GOES (USA), and Himawari (Japan), the nowcast of convective systems (CS) can be performed in most of the world with a 5-15-minute observation time sampling and about 2.8-km spatial resolution (up to about 1-km for the new-generation satellites).However, the CS forecast, including the prediction of their effects on the surface, is still a challenge due to the lack of high-resolution radar data and a deep understanding of this topic. Indeed, for now, most numerical weather prediction (NWP) models cannot deliver an accurate time and space estimation of surface wind patterns and wind gusts associated with the CS.In the meantime, Synthetic Aperture Radar (SAR) and ASCAT (scatterometers) may be used for the detection of surface wind patterns potentially associated with the deep convective clouds that may be identified on METEOSAT images. Additionally, the intensity of wind patterns may be estimated from SAR and ASCAT data. Based on this result, Deep Learning (or Machine Learning) is proposed in an ongoing study for improving the predictions of wind gusts, based on the combination of several data sources such as SAR, ASCAT, METEOSAT. The obtained results of this step will be used to integrate into the current NWP models.",2020/5/1,2021/12/3 13:29,2021/12/3 13:29,2021/12/3 13:29,17825,,,,,,,,,,,,,,,,,,NASA ADS,,Conference Name: EGU General Assembly Conference Abstracts ADS Bibcode: 2020EGUGA..2217825L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94TCD3XY,conferencePaper,2020,"Wu, Yuan-Kang; Wu, Yun-Chih; Hong, Jing-Shan; Phan, Le Ha; Quoc, Dung Phan",Probabilistic Forecast of Wind Power Generation with Data Processing and Numerical Weather Predictions,2020 IEEE/IAS 56th Industrial and Commercial Power Systems Technical Conference (I CPS),,,10.1109/ICPS48389.2020.9176791,,"In recent years, with the increasing proportion of renewable energy, some system problems have gradually emerged. To reduce the economic cost of system operations and improve power system reliability, renewable power forecasting is an indispensable part. Compared with the deterministic prediction, the probabilistic forecast considers the uncertainty, which helps manage risks and make decisions for power grids. This study proposes a novel probabilistic forecasting method for wind power generation, which includes data preprocessing, adaptive neuro fuzzy inference system (ANFIS) training model with fuzzy c-means clustering algorithm, and post processing of predicted-interval. The input data of the proposed probabilistic forecasting model include the numerical weather prediction (NWP) ensemble wind speeds, NWP spot wind-speed forecasts, and historical wind power measurements. For practical applications, measured data of power generation at actual wind farms were used to compare different forecasting models. The research results demonstrate that the proposed model supports better performance and prediction stability. Furthermore, this work reveals the importance of both data preprocessing and post processing of predicted interval on wind power forecasting. These essential processes greatly improve the performance of the probabilistic wind power forecasts.",6月-20,2021/12/3 13:29,2021/12/3 13:29,,11-1月,,,,,,,,,,,,,,,,,,IEEE Xplore,,ISSN: 2158-4907,,,,,Adaptive Neuro Fuzzy Inference System; Data Preprocessing; Forecasting; Fuzzy C-Means; Numerical Weather Prediction (NWP); Post Processing.; Predicted Interval (PI); Predictive models; Probabilistic Forecasting; Probabilistic logic; Wind forecasting; Wind power generation; Wind speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 IEEE/IAS 56th Industrial and Commercial Power Systems Technical Conference (I CPS),,,,,,,,,,,,,,,
JGD2NUN2,journalArticle,2019,"Poterjoy, Jonathan; Wicker, Louis; Buehner, Mark",Progress toward the Application of a Localized Particle Filter for Numerical Weather Prediction,Monthly Weather Review,,"1520-0493, 0027-0644",10.1175/MWR-D-17-0344.1,https://journals.ametsoc.org/view/journals/mwre/147/4/mwr-d-17-0344.1.xml,"Abstract A series of papers published recently by the first author introduce a nonlinear filter that operates effectively as a data assimilation method for large-scale geophysical applications. The method uses sequential Monte Carlo techniques adopted by particle filters, which make no parametric assumptions for the underlying prior and posterior error distributions. The filter also treats the underlying dynamical system as a set of loosely coupled systems to effectively localize the effect observations have on posterior state estimates. This property greatly reduces the number of particles—or ensemble members—required for its implementation. For these reasons, the method is called the local particle filter. The current manuscript summarizes algorithmic advances made to the local particle filter following recent tests performed over a hierarchy of dynamical systems. The revised filter uses modified vector weight calculations and probability mapping techniques from earlier studies, and new strategies for improving filter stability in situations where state variables are observed infrequently with very accurate measurements. Numerical experiments performed on low-dimensional data assimilation problems provide evidence that supports the theoretical benefits of the new improvements. As a proof of concept, the revised particle filter is also tested on a high-dimensional application from a real-time weather forecasting system at the NOAA/National Severe Storms Laboratory (NSSL). The proposed changes have large implications for researchers applying the local particle filter for real applications, such as data assimilation in numerical weather prediction models.",2019/4/1,2021/12/3 13:30,2021/12/3 13:30,2021/12/3 13:30,1107-1126,,4,147,,,,,,,,,,EN,,,,,journals.ametsoc.org,,Publisher: American Meteorological Society Section: Monthly Weather Review,,/Users/bbochenek/Zotero/storage/DDXA8A8D/Poterjoy et al. - 2019 - Progress toward the Application of a Localized Par.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUNDBCFA,conferencePaper,2019,"Diao, Li; Niu, Dan; Zang, Zengliang; Chen, Chen",Short-term Weather Forecast Based on Wavelet Denoising and Catboost,2019 Chinese Control Conference (CCC),,,10.23919/ChiCC.2019.8865324,,"Changes in meteorological elements have profoundly affected all aspects of human's life. Therefore, accurate forecasting of future meteorological elements is critical and can be widely used in many fields. Based on the datasets provided by Beijing Meteorological Administration, a short-term weather forecasting model based on wavelet denoising and Catboost is proposed. The correlation-heatmap, recursive feature elimination and tree models are combined for feature selections. Then the wavelet denoising of data is proposed and conducted to process part of the “learning“ tasks in advance. The test results demonstrate that the proposed model can achieve shorter convergence time and higher accuracy comparing with many deep learning or machine learning methods such as LSTM, Seq2Seq and Random Forest.",7月-19,2021/12/3 13:30,2021/12/3 13:30,,3760-3764,,,,,,,,,,,,,,,,,,IEEE Xplore,,ISSN: 1934-1768,,,,,Catboost; Convergence; Feature extraction; machine learning; Noise reduction; Predictive models; Spatiotemporal phenomena; wavelet denoising; weather forecast; Weather forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Chinese Control Conference (CCC),,,,,,,,,,,,,,,
7VAH73DA,journalArticle,2020,"Mutavhatsindi, Tendani; Sigauke, Caston; Mbuvha, Rendani",Forecasting Hourly Global Horizontal Solar Irradiance in South Africa Using Machine Learning Models,IEEE Access,,2169-3536,10.1109/ACCESS.2020.3034690,,"Solar irradiance forecasting is essential in renewable energy grids amongst others for back-up programming, operational planning, and short-term power purchases. This study focuses on forecasting hourly solar irradiance using data obtained from the Southern African Universities Radiometric Network at the University of Pretoria radiometric station. The study compares the predictive performance of long short-term memory (LSTM) networks, support vector regression and feed forward neural networks (FFNN) models for forecasting short-term solar irradiance. While all the models outperform principal component regression model, a benchmark model in this study, the FFNN yields the lowest mean absolute error and root mean square error on the testing set. Empirical results show that the FFNN model produces the most accurate forecasts based on mean absolute error and root mean square error. Forecast combination of machine learning models' forecasts is done using convex combination and quantile regression averaging (QRA). The predictive performance we found is statistically significant on the Diebold Mariano and Giacomini-White tests. Based on all the forecast accuracy measures used in this study including the statistical tests, QRA is found to be the best forecast combination method. QRA was also the best forecasting model compared with the stand-alone machine learning models. The median method for combining interval limits gives the best results on prediction interval widths analysis. This is the first application of LSTM on South African and African solar irradiance data to the best of our knowledge. This study has shown that providing adequate and detailed evaluation metrics, including statistical tests in forecasting gives more insight into the developed forecasting models.",2020,2021/12/3 13:44,2021/12/3 13:44,,198872-198885,,,8,,,,,,,,,,,,,,,IEEE Xplore,,Conference Name: IEEE Access,,/Users/bbochenek/Zotero/storage/WT65YBVQ/Mutavhatsindi et al. - 2020 - Forecasting Hourly Global Horizontal Solar Irradia.pdf,,,Biological system modeling; Feeds; Forecast combination; Forecasting; machine learning; Machine learning; neural networks; Neural networks; Predictive models; solar irradiance forecasting; Support vector machines; support vector regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U6ZYDPA5,conferencePaper,2018,"Tufek, Alper; Gurbuz, Ahmet; Ekuklu, Omer Faruk; Aktas, Mehmet S.",Provenance Collection Platform for the Weather Research and Forecasting Model,"2018 14th International Conference on Semantics, Knowledge and Grids (SKG)",,,10.1109/SKG.2018.00009,,"Loss of life and property, disruptions to transportation and trading operations, etc. caused by meteorological events increasingly highlight the importance of fast and accurate weather forecasting. For this reason, there are various Numerical Weather Prediction (NWP) models worldwide that are run on either a local or a global scale. NWP models typically take hours to finish a complete run, however, depending on the input parameters and the size of the forecast domain. Provenance information is of central importance for detecting unexpected events that may develop during the course of model execution, and also for taking necessary action as early as possible. In addition, the need to share scientific data and results between researchers or scientists also highlights the importance of data quality and reliability. This can only be achieved through provenance information collected during the entire lifecycle of the data of interest. The Weather Research and Forecasting (WRF) Model is a Numerical Weather Prediction model developed as open source. In this study, we develop a framework for tracking the WRF model and for generating, storing and analyzing provenance data. The proposed system enables easy management and understanding of numerical weather forecast workflows by providing provenance graphs. By analyzing these graphs, potential faulty situations that may occur during the execution of WRF can be traced to their root causes. Our proposed system has been evaluated and has been shown to perform well even in a high-frequency provenance information flow.",9月-18,2021/12/3 13:44,2021/12/3 13:44,,17-24,,,,,,,,,,,,,,,,,,IEEE Xplore,,ISSN: 2325-0623,,,,,Integrated circuits; meteorology; monitoring scientific workflows; numerical weather prediction; provenance; Semantics; weather research and forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2018 14th International Conference on Semantics, Knowledge and Grids (SKG)",,,,,,,,,,,,,,,
